Serial#,Time,Status,ScanItems,ScanFiles,ScanBadFiles,ScanFilterout,ScanTotalBytes,BytesMigrated,FinishedPacks,MigratedPacks,FinishedFiles,MigratedFiles,WorklistCount,CurrentPackedPks,CurrentUploadedPks,CurrentSubmittedPks,Thread_Pack,Thread_Upload,Thread_Submit,Thread_Total,Errors,Warnings,Memory
"387","2018-10-30 09:12:13","SCANNING","4059","3797","1961","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201736192"
"388","2018-10-30 09:12:14","SCANNING","4065","3803","1967","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201732096"
"389","2018-10-30 09:12:16","SCANNING","4071","3809","1973","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201801728"
"390","2018-10-30 09:12:17","SCANNING","4078","3816","1980","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","201773056"
"391","2018-10-30 09:12:19","SCANNING","4086","3823","1987","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","202452992"
"392","2018-10-30 09:12:20","SCANNING","4092","3829","1993","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207626240"
"393","2018-10-30 09:12:22","SCANNING","4098","3835","1999","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","204169216"
"394","2018-10-30 09:12:23","SCANNING","4104","3841","2005","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205086720"
"395","2018-10-30 09:12:25","SCANNING","4110","3847","2011","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","205963264"
"396","2018-10-30 09:12:26","SCANNING","4113","3850","2014","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206843904"
"397","2018-10-30 09:12:28","SCANNING","4118","3855","2019","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206778368"
"398","2018-10-30 09:12:29","SCANNING","4125","3861","2025","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206778368"
"399","2018-10-30 09:12:31","SCANNING","4131","3867","2031","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206807040"
"400","2018-10-30 09:12:32","SCANNING","4137","3873","2037","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206807040"
"401","2018-10-30 09:12:34","SCANNING","4144","3879","2043","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206778368"
"402","2018-10-30 09:12:36","SCANNING","4149","3883","2047","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206811136"
"403","2018-10-30 09:12:37","SCANNING","4157","3888","2052","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206872576"
"404","2018-10-30 09:12:39","SCANNING","4162","3892","2056","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206843904"
"405","2018-10-30 09:12:40","SCANNING","4167","3896","2060","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206872576"
"406","2018-10-30 09:12:42","SCANNING","4174","3901","2065","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206843904"
"407","2018-10-30 09:12:43","SCANNING","4179","3906","2070","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206872576"
"408","2018-10-30 09:12:45","SCANNING","4186","3913","2077","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","206872576"
"409","2018-10-30 09:12:46","SCANNING","4192","3919","2083","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207196160"
"410","2018-10-30 09:12:48","SCANNING","4199","3926","2090","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208015360"
"411","2018-10-30 09:12:49","SCANNING","4205","3932","2096","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208015360"
"412","2018-10-30 09:12:51","SCANNING","4213","3939","2103","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208015360"
"413","2018-10-30 09:12:53","SCANNING","4219","3944","2108","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207978496"
"414","2018-10-30 09:12:54","SCANNING","4226","3949","2113","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207949824"
"415","2018-10-30 09:12:56","SCANNING","4236","3955","2119","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207978496"
"416","2018-10-30 09:12:57","SCANNING","4242","3961","2125","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207949824"
"417","2018-10-30 09:12:59","SCANNING","4248","3967","2131","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208056320"
"418","2018-10-30 09:13:00","SCANNING","4254","3973","2137","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208113664"
"419","2018-10-30 09:13:02","SCANNING","4260","3979","2143","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208093184"
"420","2018-10-30 09:13:03","SCANNING","4265","3984","2148","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208093184"
"421","2018-10-30 09:13:05","SCANNING","4269","3988","2152","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208093184"
"422","2018-10-30 09:13:06","SCANNING","4274","3993","2157","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208093184"
"423","2018-10-30 09:13:08","SCANNING","4281","3999","2163","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208932864"
"424","2018-10-30 09:13:09","SCANNING","4287","4005","2169","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","208027648"
"425","2018-10-30 09:13:11","SCANNING","4293","4011","2175","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207249408"
"426","2018-10-30 09:13:12","SCANNING","4300","4018","2182","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207249408"
"427","2018-10-30 09:13:14","SCANNING","4306","4024","2188","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207159296"
"428","2018-10-30 09:13:15","SCANNING","4312","4030","2194","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207187968"
"429","2018-10-30 09:13:17","SCANNING","4320","4037","2201","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207159296"
"430","2018-10-30 09:13:19","SCANNING","4326","4043","2207","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207187968"
"431","2018-10-30 09:13:20","SCANNING","4333","4050","2214","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207237120"
"432","2018-10-30 09:13:22","SCANNING","4339","4055","2219","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207282176"
"433","2018-10-30 09:13:23","SCANNING","4347","4061","2225","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207286272"
"434","2018-10-30 09:13:25","SCANNING","4354","4066","2230","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207314944"
"435","2018-10-30 09:13:26","SCANNING","4363","4071","2235","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207286272"
"436","2018-10-30 09:13:28","SCANNING","4368","4075","2239","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207314944"
"437","2018-10-30 09:13:29","SCANNING","4373","4080","2244","1","253246588","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","207675392"
