Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Coalition VS Empire - alchimie (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Coalition VS Empire - alchimie (1).jpg","Coalition VS Empire - alchimie (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","a1e3cf4b-8261-5014-a189-edc3719613f3","a1e3cf4b-8261-5014-a189-edc3719613f3","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Coalition VS Empire - alchimie (3).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Coalition VS Empire - alchimie (3).jpg","Coalition VS Empire - alchimie (3).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","2030021e-f24f-5bec-90a3-a61ae35f2b35","2030021e-f24f-5bec-90a3-a61ae35f2b35","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Coalition VS Empire - alchimie (6).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Coalition VS Empire - alchimie (6).jpg","Coalition VS Empire - alchimie (6).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0a407fe9-a23a-5e68-8308-e935bfd61a2a","0a407fe9-a23a-5e68-8308-e935bfd61a2a","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Coalition VS Fusion - Paysans (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Coalition VS Fusion - Paysans (1).jpg","Coalition VS Fusion - Paysans (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","ba29bdbf-f02b-5a72-b7d1-b27c83be009f","ba29bdbf-f02b-5a72-b7d1-b27c83be009f","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Coalition VS Fusion - Paysans (4).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Coalition VS Fusion - Paysans (4).jpg","Coalition VS Fusion - Paysans (4).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","2ac15d31-52af-59f1-9648-ac7374009ebd","2ac15d31-52af-59f1-9648-ac7374009ebd","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Discussion G12 (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Discussion G12 (1).jpg","Discussion G12 (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","b3bda018-f8c7-515e-aa27-6c3fb166492f","b3bda018-f8c7-515e-aa27-6c3fb166492f","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire (2).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire (2).jpg","Empire (2).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","518ea316-e030-50b6-ab7a-e59abce62204","518ea316-e030-50b6-ab7a-e59abce62204","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire et copiste.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire et copiste.jpg","Empire et copiste.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","811da3d2-5aaf-5f1d-86ea-4efa5950d752","811da3d2-5aaf-5f1d-86ea-4efa5950d752","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire et Fusion.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire et Fusion.jpg","Empire et Fusion.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","d3899ce8-3ed2-573a-947f-b72de54f1902","d3899ce8-3ed2-573a-947f-b72de54f1902","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire et Octazones (2).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire et Octazones (2).jpg","Empire et Octazones (2).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","015afe27-3710-582a-af9a-03335919adae","015afe27-3710-582a-af9a-03335919adae","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire et Octazones (3).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire et Octazones (3).jpg","Empire et Octazones (3).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0d66f4d8-2f44-50f9-ae20-7ac154717223","0d66f4d8-2f44-50f9-ae20-7ac154717223","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire et Octazones VS Fusion (4).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire et Octazones VS Fusion (4).jpg","Empire et Octazones VS Fusion (4).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","6f4b43e3-9318-58f9-9acd-3c61a97eaea6","6f4b43e3-9318-58f9-9acd-3c61a97eaea6","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire et Octazones VS Fusion (8).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire et Octazones VS Fusion (8).jpg","Empire et Octazones VS Fusion (8).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","8bc533f9-0cfa-568a-8905-ae4ac8183f74","8bc533f9-0cfa-568a-8905-ae4ac8183f74","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Empire.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Empire.jpg","Empire.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","4216f640-727b-50cc-b237-2fab701ed931","4216f640-727b-50cc-b237-2fab701ed931","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Fusion (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Fusion (1).jpg","Fusion (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","58164fac-bad5-53fb-b8ef-08c269036dc8","58164fac-bad5-53fb-b8ef-08c269036dc8","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Fusion (4).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Fusion (4).jpg","Fusion (4).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","45b50145-0bee-5e9e-a6e1-1274a396fa95","45b50145-0bee-5e9e-a6e1-1274a396fa95","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Fusion (5).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Fusion (5).jpg","Fusion (5).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","3b03d44e-4d82-58ad-808a-db330246f127","3b03d44e-4d82-58ad-808a-db330246f127","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Fusion temple (2).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Fusion temple (2).jpg","Fusion temple (2).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","27d69c9c-5c3e-59d4-a9e6-4bcc63c67939","27d69c9c-5c3e-59d4-a9e6-4bcc63c67939","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Fusion trio.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Fusion trio.jpg","Fusion trio.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","77614169-ba90-5e51-af6a-2e125160e714","77614169-ba90-5e51-af6a-2e125160e714","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Golthor.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Golthor.jpg","Golthor.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","32eb6967-9447-50ff-8eff-9f72c7834bf9","32eb6967-9447-50ff-8eff-9f72c7834bf9","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Kreg.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Kreg.jpg","Kreg.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","afa6ce6f-71a1-576e-8c1e-2a1eda86d68e","afa6ce6f-71a1-576e-8c1e-2a1eda86d68e","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Leakim.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Leakim.jpg","Leakim.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","de0dae33-df34-5233-ad2d-2ab5aee8d255","de0dae33-df34-5233-ad2d-2ab5aee8d255","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Lucius et Beleren.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Lucius et Beleren.jpg","Lucius et Beleren.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","aeb4f736-9e4b-510d-8688-36436f0ff9ec","aeb4f736-9e4b-510d-8688-36436f0ff9ec","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Lucius.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Lucius.jpg","Lucius.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","2eb6c473-3d28-544f-a4c5-f7368031ab87","2eb6c473-3d28-544f-a4c5-f7368031ab87","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\mainthumb.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/mainthumb.jpg","mainthumb.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","a2bbdcf9-b041-565f-b956-c3db3a1ce67c","a2bbdcf9-b041-565f-b956-c3db3a1ce67c","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Marc-Aurele.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Marc-Aurele.jpg","Marc-Aurele.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","d04a3dff-a71c-52da-8256-fca0665f1456","d04a3dff-a71c-52da-8256-fca0665f1456","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\MDF - Trollball (10).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/MDF - Trollball (10).jpg","MDF - Trollball (10).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0603fd76-7fff-5e98-99dc-3e5dd49c6d9d","0603fd76-7fff-5e98-99dc-3e5dd49c6d9d","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\MDF - Trollball (2).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/MDF - Trollball (2).jpg","MDF - Trollball (2).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","f87e4d47-9601-50d8-b69a-61ec2b732b23","f87e4d47-9601-50d8-b69a-61ec2b732b23","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\MDF - Trollball (7).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/MDF - Trollball (7).jpg","MDF - Trollball (7).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","146c9706-222f-51a0-98e2-fe1bcf2258c5","146c9706-222f-51a0-98e2-fe1bcf2258c5","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\MDF - Trollball (8).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/MDF - Trollball (8).jpg","MDF - Trollball (8).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","f720200e-826d-524b-a332-095ff3d646c6","f720200e-826d-524b-a332-095ff3d646c6","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (1).jpg","Nouveau (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","dcf61748-85d1-53e7-a99d-24aef02f2bd6","dcf61748-85d1-53e7-a99d-24aef02f2bd6","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (2).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (2).jpg","Nouveau (2).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","18ecd6f4-b293-5f74-b46c-677399ed9fa6","18ecd6f4-b293-5f74-b46c-677399ed9fa6","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (3).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (3).jpg","Nouveau (3).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","1184b5df-714e-521c-ba7d-e34ee560ce08","1184b5df-714e-521c-ba7d-e34ee560ce08","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (4).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (4).jpg","Nouveau (4).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","96a717e9-6ebc-5665-8928-442bd303bd3d","96a717e9-6ebc-5665-8928-442bd303bd3d","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (5).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (5).jpg","Nouveau (5).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","e4d34e7a-b65e-5c14-95ba-2266b79e8fc3","e4d34e7a-b65e-5c14-95ba-2266b79e8fc3","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (6).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (6).jpg","Nouveau (6).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","5bafbe30-0f30-5b4a-b317-9d35aa7b0bb5","5bafbe30-0f30-5b4a-b317-9d35aa7b0bb5","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (7).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (7).jpg","Nouveau (7).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","7044a9ee-318f-5f2a-998e-c16a25e6393b","7044a9ee-318f-5f2a-998e-c16a25e6393b","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Nouveau (8).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Nouveau (8).jpg","Nouveau (8).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","518dc36e-4c88-591c-807b-5de1097fcbc9","518dc36e-4c88-591c-807b-5de1097fcbc9","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Octazones.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Octazones.jpg","Octazones.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","1c61b847-5942-5397-9f0d-f9b04e8d15ee","1c61b847-5942-5397-9f0d-f9b04e8d15ee","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Rasgash.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Rasgash.jpg","Rasgash.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","0b68fea4-f8cc-545c-ba4a-1c4345520f62","0b68fea4-f8cc-545c-ba4a-1c4345520f62","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Scorpion et Lucius.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Scorpion et Lucius.jpg","Scorpion et Lucius.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","c7b43239-aebd-51cf-a69d-bbaa9f32417d","c7b43239-aebd-51cf-a69d-bbaa9f32417d","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Souaka.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Souaka.jpg","Souaka.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","e14233b7-125b-59b1-b042-11d30d535d61","e14233b7-125b-59b1-b042-11d30d535d61","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Tolbiak.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Tolbiak.jpg","Tolbiak.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","194db24c-00c2-5c75-a3e6-e9c4010e67ea","194db24c-00c2-5c75-a3e6-e9c4010e67ea","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Treizey (1).jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Treizey (1).jpg","Treizey (1).jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","2f78ea5b-e1de-5c44-9318-592bfa44ffa3","2f78ea5b-e1de-5c44-9318-592bfa44ffa3","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Uster.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Uster.jpg","Uster.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","e743e7d1-4820-579a-942c-58ab430f28c8","e743e7d1-4820-579a-942c-58ab430f28c8","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,1\Xender.jpg","/photos/2012/e2upload/Galleries/Joute 11,1/Xender.jpg","Xender.jpg",".jpg","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","1b76ddaf-a49e-5d60-b732-96a2f71c977f","1b76ddaf-a49e-5d60-b732-96a2f71c977f","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3","https://microsoft-my.sharepoint-df.com/personal/sibourda_microsoft_com/Documents/photos/2012/e2upload/Galleries/Joute 11,3","Joute 11,3","","0","Folder","Scan Finished","ScanFinished","Scan Finished","e00ca051-1a8d-5176-afe5-79e5ced8bb7d","e00ca051-1a8d-5176-afe5-79e5ced8bb7d","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Arben et avatar Aelis.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Arben et avatar Aelis.JPG","Arben et avatar Aelis.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","4b03ee0a-13e8-5351-af36-01ba015e4363","4b03ee0a-13e8-5351-af36-01ba015e4363","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Arben et Carmaniens (1).JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Arben et Carmaniens (1).JPG","Arben et Carmaniens (1).JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","4d28f79c-2622-583d-a4e0-64f84b4d74c7","4d28f79c-2622-583d-a4e0-64f84b4d74c7","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Ardos et nouveaux.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Ardos et nouveaux.JPG","Ardos et nouveaux.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","4bc5cc9d-ea1e-519e-a451-d14cea19849e","4bc5cc9d-ea1e-519e-a451-d14cea19849e","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Charmeur de serpent sphere.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Charmeur de serpent sphere.JPG","Charmeur de serpent sphere.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","e79bf78d-fd3f-5812-b8ab-3ad80723914a","e79bf78d-fd3f-5812-b8ab-3ad80723914a","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\photos\2012\e2upload\Galleries\Joute 11,3\Charmeur serpent et Francois.JPG","/photos/2012/e2upload/Galleries/Joute 11,3/Charmeur serpent et Francois.JPG","Charmeur serpent et Francois.JPG",".JPG","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","294c4603-2034-5b91-a894-ebc0a692654e","294c4603-2034-5b91-a894-ebc0a692654e","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
